name,TSID,turn_in_leg,pbt_start,n_throws,triple_seq,n_success,wonprevious
Krzysztof Ratajski,155,1,501,3,0 0 0,0,1
Krzysztof Ratajski,155,2,441,3,0 0 0,0,1
Krzysztof Ratajski,155,3,396,3,1 0 0,1,1
Krzysztof Ratajski,155,4,298,3,0 0 1,1,1
Krzysztof Ratajski,156,1,501,3,0 0 0,0,0
Krzysztof Ratajski,156,2,451,3,0 1 0,1,0
Krzysztof Ratajski,156,3,355,3,0 1 1,2,0
Krzysztof Ratajski,156,4,215,1,1,1,0
Krzysztof Ratajski,157,1,501,3,1 0 0,1,1
Krzysztof Ratajski,157,2,401,3,1 0 1,2,1
Krzysztof Ratajski,157,3,261,3,0 0 0,0,1
Krzysztof Ratajski,157,4,201,1,1,1,1
Krzysztof Ratajski,158,1,501,3,0 0 0,0,1
Krzysztof Ratajski,158,2,442,3,0 0 1,1,1
Krzysztof Ratajski,158,3,349,3,0 1 1,2,1
Krzysztof Ratajski,158,4,215,2,0 1,1,1
Krzysztof Ratajski,159,1,501,3,0 0 1,1,0
Krzysztof Ratajski,159,2,404,3,0 0 1,1,0
Krzysztof Ratajski,159,3,304,3,1 1 0,2,0
Krzysztof Ratajski,160,1,501,3,0 0 1,1,1
Krzysztof Ratajski,160,2,423,3,0 0 0,0,1
Krzysztof Ratajski,160,3,363,3,1 0 1,2,1
Krzysztof Ratajski,160,4,227,1,1,1,1
Krzysztof Ratajski,161,1,501,3,0 0 1,1,0
Krzysztof Ratajski,161,2,404,3,0 1 1,2,0
Krzysztof Ratajski,161,3,264,3,0 1 0,1,0
Krzysztof Ratajski,161,4,180,1,0,0,0
Krzysztof Ratajski,162,1,501,3,0 0 0,0,1
Krzysztof Ratajski,162,2,443,3,0 0 0,0,1
Krzysztof Ratajski,162,3,385,3,0 1 0,1,1
Krzysztof Ratajski,162,4,289,3,0 1 0,1,1
Krzysztof Ratajski,163,1,501,3,0 0 0,0,0
Krzysztof Ratajski,163,2,441,3,1 1 0,2,0
Krzysztof Ratajski,163,3,302,3,0 1 1,2,0
Krzysztof Ratajski,164,1,501,3,0 1 0,1,0
Krzysztof Ratajski,164,2,418,3,0 0 1,1,0
Krzysztof Ratajski,164,3,318,3,1 0 1,2,0
Krzysztof Ratajski,164,4,181,1,1,1,0
Krzysztof Ratajski,165,1,501,3,0 0 0,0,0
Krzysztof Ratajski,165,2,455,3,0 0 0,0,0
Krzysztof Ratajski,165,3,396,3,0 1 1,2,0
Krzysztof Ratajski,165,4,259,3,0 0 1,1,0
Krzysztof Ratajski,166,1,501,3,0 1 1,2,1
Krzysztof Ratajski,166,2,376,3,0 0 1,1,1
Krzysztof Ratajski,166,3,283,3,0 0 1,1,1
Krzysztof Ratajski,166,4,187,1,0,0,1
Krzysztof Ratajski,167,1,501,3,1 1 1,3,0
Krzysztof Ratajski,167,2,321,3,1 1 0,2,0
Krzysztof Ratajski,167,3,181,1,0,0,0
Krzysztof Ratajski,168,1,501,3,0 1 0,1,0
Krzysztof Ratajski,168,2,405,3,0 1 0,1,0
Krzysztof Ratajski,168,3,305,3,0 0 0,0,0
Krzysztof Ratajski,168,4,247,3,0 0 0,0,0
Krzysztof Ratajski,168,5,187,1,0,0,0
Krzysztof Ratajski,169,1,501,3,0 0 1,1,0
Krzysztof Ratajski,169,2,408,3,0 1 1,2,0
Krzysztof Ratajski,169,3,273,3,0 0 1,1,0
Krzysztof Ratajski,170,1,501,3,0 1 0,1,1
Krzysztof Ratajski,170,2,402,3,0 0 0,0,1
Krzysztof Ratajski,170,3,345,3,0 1 0,1,1
Krzysztof Ratajski,170,4,249,3,1 0 0,1,1
Krzysztof Ratajski,171,1,501,3,1 0 0,1,0
Krzysztof Ratajski,171,2,403,3,0 0 0,0,0
Krzysztof Ratajski,171,3,343,3,0 0 0,0,0
Kyle Anderson,1,1,501,3,0 1 0,1,0
Kyle Anderson,1,2,420,3,1 0 0,1,0
Kyle Anderson,1,3,354,3,1 1 1,3,0
Kyle Anderson,2,1,501,3,0 1 0,1,0
Kyle Anderson,2,2,405,3,1 1 1,3,0
Kyle Anderson,2,3,225,2,0 1,1,0
Kyle Anderson,3,1,501,3,0 1 0,1,1
Kyle Anderson,3,2,406,3,0 1 0,1,1
Kyle Anderson,3,3,306,3,0 0 0,0,1
Kyle Anderson,3,4,247,3,0 0 0,0,1
Kyle Anderson,3,5,192,1,0,0,1
Kyle Anderson,4,1,501,3,0 0 0,0,0
Kyle Anderson,4,2,456,3,1 1 1,3,0
Kyle Anderson,4,3,276,2,1 1,2,0
Kyle Anderson,5,1,501,3,0 0 1,1,1
Kyle Anderson,5,2,408,3,0 0 1,1,1
Kyle Anderson,5,3,312,3,0 0 1,1,1
Kyle Anderson,5,4,220,3,0 0 0,0,1
Kyle Anderson,6,1,501,3,0 0 0,0,0
Kyle Anderson,6,2,461,3,1 1 1,3,0
Kyle Anderson,6,3,281,3,0 0 1,1,0
Kyle Anderson,6,4,181,1,1,1,0
Kyle Anderson,7,1,501,3,0 1 0,1,0
Kyle Anderson,7,2,405,3,1 0 0,1,0
Kyle Anderson,7,3,310,3,0 1 0,1,0
Kyle Anderson,7,4,210,2,0 1,1,0
Kyle Anderson,8,1,501,3,0 1 0,1,1
Kyle Anderson,8,2,401,3,1 0 0,1,1
Kyle Anderson,8,3,301,3,0 1 1,2,1
Kyle Anderson,9,1,501,3,0 0 0,0,0
Kyle Anderson,9,2,460,3,1 0 0,1,0
Kyle Anderson,9,3,360,3,1 0 1,2,0
Kyle Anderson,9,4,220,1,1,1,0
Kyle Anderson,10,1,501,3,0 0 0,0,1
Kyle Anderson,10,2,444,3,0 0 0,0,1
Kyle Anderson,10,3,386,3,0 0 0,0,1
Kyle Anderson,10,4,328,3,0 1 1,2,1
Kyle Anderson,10,5,188,1,0,0,1
Kyle Anderson,11,1,501,3,0 1 1,2,0
Kyle Anderson,11,2,361,3,1 0 0,1,0
Kyle Anderson,11,3,261,3,0 0 1,1,0
Kyle Anderson,12,1,501,3,0 0 1,1,1
Kyle Anderson,12,2,421,3,1 0 1,2,1
Kyle Anderson,12,3,301,3,1 0 0,1,1
Kyle Anderson,12,4,201,2,0 0,0,1
Kyle Anderson,13,1,501,3,1 1 0,2,0
Kyle Anderson,13,2,380,3,1 1 1,3,0
Kyle Anderson,13,3,200,1,1,1,0
Kyle Anderson,14,1,501,3,0 1 1,2,1
Kyle Anderson,14,2,367,3,0 1 0,1,1
Kyle Anderson,14,3,267,2,1 1,2,1
Kyle Anderson,15,1,501,3,0 0 1,1,0
Kyle Anderson,15,2,401,3,0 1 0,1,0
Kyle Anderson,15,3,301,3,0 1 1,2,0
Kyle Anderson,16,1,501,3,0 0 1,1,0
Kyle Anderson,16,2,409,3,0 1 1,2,0
Kyle Anderson,16,3,269,3,0 0 0,0,0
Kyle Anderson,16,4,210,1,1,1,0
Kyle Anderson,17,1,501,3,0 1 1,2,1
Kyle Anderson,17,2,367,3,0 0 0,0,1
Kyle Anderson,17,3,307,3,0 0 1,1,1
Kyle Anderson,17,4,216,2,0 1,1,1
Kyle Anderson,18,1,501,3,0 0 0,0,0
Kyle Anderson,18,2,460,3,0 0 0,0,0
Kyle Anderson,18,3,400,3,1 0 0,1,0
Kyle Anderson,18,4,300,3,0 0 0,0,0
Kyle Anderson,18,5,241,3,0 0 1,1,0
Kyle Anderson,19,1,501,3,0 1 1,2,1
Kyle Anderson,19,2,367,3,1 0 0,1,1
Kyle Anderson,19,3,267,2,1 1,2,1
Kyle Anderson,20,1,501,3,1 0 1,2,0
Kyle Anderson,20,2,383,3,0 0 0,0,0
Kyle Anderson,20,3,338,3,0 1 1,2,0
Kyle Anderson,20,4,213,2,0 1,1,0
Kyle Anderson,21,1,501,3,1 1 0,2,1
Kyle Anderson,21,2,361,3,1 1 1,3,1
Kyle Anderson,21,3,181,1,0,0,1
Kyle Anderson,22,1,501,3,1 0 1,2,1
Kyle Anderson,22,2,361,3,1 0 0,1,1
Kyle Anderson,22,3,261,3,0 0 0,0,1
Kyle Anderson,22,4,206,2,0 0,0,1
Kyle Anderson,23,1,501,3,0 1 0,1,0
Kyle Anderson,23,2,401,3,1 1 1,3,0
Kyle Anderson,23,3,221,1,1,1,0
Kyle Anderson,24,1,501,3,1 1 1,3,1
Kyle Anderson,24,2,321,3,0 0 0,0,1
Kyle Anderson,24,3,264,3,0 0 0,0,1
Kyle Anderson,24,4,240,3,0 0 1,1,1
Kyle Anderson,25,1,501,3,0 0 1,1,1
Kyle Anderson,25,2,405,3,0 1 0,1,1
Kyle Anderson,25,3,309,3,0 0 1,1,1
Kyle Anderson,25,4,218,1,1,1,1
Kyle Anderson,26,1,501,3,1 0 1,2,0
Kyle Anderson,26,2,380,3,0 1 0,1,0
Kyle Anderson,26,3,280,3,0 1 0,1,0
Kyle Anderson,26,4,203,3,0 0 1,1,0
Kyle Anderson,27,1,501,3,0 0 1,1,0
Kyle Anderson,27,2,427,3,1 1 1,3,0
Kyle Anderson,27,3,247,2,1 1,2,0
Kyle Anderson,28,1,501,3,0 0 1,1,1
Kyle Anderson,28,2,405,3,0 1 0,1,1
Kyle Anderson,28,3,305,3,0 0 0,0,1
Kyle Anderson,28,4,247,3,0 0 1,1,1
Kyle Anderson,29,1,501,3,0 0 0,0,1
Kyle Anderson,29,2,458,3,0 0 0,0,1
Kyle Anderson,29,3,401,3,0 0 1,1,1
Kyle Anderson,29,4,306,3,0 1 0,1,1
Kyle Anderson,29,5,210,1,1,1,1
Kyle Anderson,30,1,501,3,0 1 0,1,0
Kyle Anderson,30,2,401,3,0 1 1,2,0
Kyle Anderson,30,3,261,3,0 0 0,0,0
Kyle Anderson,30,4,206,2,0 0,0,0
Kyle Anderson,31,1,501,3,0 0 0,0,0
Kyle Anderson,31,2,441,3,0 0 1,1,0
Kyle Anderson,31,3,350,3,0 1 0,1,0
Kyle Anderson,31,4,250,3,0 0 0,0,0
Kyle Anderson,31,5,190,1,1,1,0
Kyle Anderson,32,1,501,3,0 0 1,1,0
Kyle Anderson,32,2,405,3,0 1 1,2,0
Kyle Anderson,32,3,271,3,0 1 0,1,0
Kyle Anderson,33,1,501,3,1 1 0,2,0
Kyle Anderson,33,2,361,3,0 1 1,2,0
Kyle Anderson,33,3,238,3,0 0 1,1,0
Kyle Anderson,34,1,501,3,1 0 0,1,1
Kyle Anderson,34,2,401,3,0 0 0,0,1
Kyle Anderson,34,3,344,3,0 0 0,0,1
Kyle Anderson,34,4,291,3,1 0 0,1,1
Kyle Anderson,35,1,501,3,1 1 1,3,0
Kyle Anderson,35,2,321,3,0 1 1,2,0
Kyle Anderson,35,3,187,1,1,1,0
Kyle Anderson,36,1,501,3,0 1 0,1,1
Kyle Anderson,36,2,401,3,1 0 0,1,1
Kyle Anderson,36,3,316,3,1 1 0,2,1
Kyle Anderson,37,1,501,3,0 0 1,1,1
Kyle Anderson,37,2,408,3,1 1 1,3,1
Kyle Anderson,37,3,228,1,1,1,1
Kyle Anderson,38,1,501,3,0 0 0,0,0
Kyle Anderson,38,2,444,3,0 0 0,0,0
Kyle Anderson,38,3,403,3,1 0 0,1,0
Kyle Anderson,38,4,304,3,0 0 1,1,0
Kyle Anderson,38,5,211,2,0 1,1,0
Kyle Anderson,39,1,501,3,1 1 1,3,0
Kyle Anderson,39,2,321,3,1 1 0,2,0
Kyle Anderson,39,3,196,1,0,0,0
Kyle Anderson,40,1,501,3,0 1 1,2,0
Kyle Anderson,40,2,361,3,1 0 0,1,0
Kyle Anderson,40,3,261,3,1 0 0,1,0
Kyle Anderson,41,1,501,3,0 0 0,0,1
Kyle Anderson,41,2,446,3,0 0 0,0,1
Kyle Anderson,41,3,388,3,1 1 1,3,1
Kyle Anderson,41,4,208,2,0 0,0,1
Kyle Anderson,42,1,501,3,1 1 1,3,0
Kyle Anderson,42,2,321,3,0 0 0,0,0
Kyle Anderson,42,3,261,3,0 0 1,1,0
Kyle Anderson,43,1,501,3,0 0 0,0,0
Kyle Anderson,43,2,456,3,0 1 1,2,0
Kyle Anderson,43,3,316,3,0 0 0,0,0
Kyle Anderson,43,4,256,2,1 1,2,0
Kyle Anderson,44,1,501,3,1 0 0,1,0
Kyle Anderson,44,2,406,3,1 0 1,2,0
Kyle Anderson,44,3,266,3,0 1 0,1,0
Kyle Anderson,44,4,185,1,0,0,0
Kyle Anderson,45,1,501,3,0 1 0,1,0
Kyle Anderson,45,2,405,3,0 0 0,0,0
Kyle Anderson,45,3,364,3,0 0 0,0,0
Kyle Anderson,45,4,321,3,1 0 1,2,0
Kyle Anderson,45,5,201,2,0 1,1,0
Kyle Anderson,46,1,501,3,1 0 0,1,1
Kyle Anderson,46,2,401,3,0 1 0,1,1
Kyle Anderson,46,3,301,3,0 0 1,1,1
Kyle Anderson,46,4,201,2,0 0,0,1
Kyle Anderson,47,1,501,3,0 1 0,1,0
Kyle Anderson,47,2,405,3,0 1 0,1,0
Kyle Anderson,47,3,328,3,0 0 0,0,0
Kyle Anderson,47,4,270,3,0 0 1,1,0
Kyle Anderson,47,5,187,1,0,0,0
Kyle Anderson,48,1,501,3,0 1 0,1,0
Kyle Anderson,48,2,401,3,0 0 1,1,0
Kyle Anderson,48,3,305,3,1 1 0,2,0
Kyle Anderson,49,1,501,3,1 1 1,3,0
Kyle Anderson,49,2,321,3,1 1 1,3,0
Kyle Anderson,50,1,501,3,0 1 0,1,1
Kyle Anderson,50,2,419,3,1 0 0,1,1
Kyle Anderson,50,3,324,3,0 1 0,1,1
Kyle Anderson,50,4,232,1,1,1,1
Kyle Anderson,51,1,501,3,0 0 0,0,0
Kyle Anderson,51,2,441,3,0 1 0,1,0
Kyle Anderson,51,3,358,3,0 0 0,0,0
Kyle Anderson,51,4,300,3,1 0 0,1,0
Kyle Anderson,51,5,200,2,0 1,1,0
Kyle Anderson,52,1,501,3,0 0 0,0,0
Kyle Anderson,52,2,455,3,0 1 0,1,0
Kyle Anderson,52,3,359,3,0 1 0,1,0
Kyle Anderson,52,4,263,3,0 1 1,2,0
Kyle Anderson,53,1,501,3,0 0 0,0,0
Kyle Anderson,53,2,444,3,1 1 1,3,0
Kyle Anderson,53,3,264,3,0 0 0,0,0
Kyle Anderson,53,4,209,1,1,1,0
Kyle Anderson,54,1,501,3,0 0 1,1,1
Kyle Anderson,54,2,405,3,1 0 0,1,1
Kyle Anderson,54,3,306,3,1 1 0,2,1
Kyle Anderson,55,1,501,3,1 1 1,3,1
Kyle Anderson,55,2,321,3,0 0 0,0,1
Kyle Anderson,55,3,261,3,0 0 1,1,1
Kyle Anderson,56,1,501,3,0 0 0,0,1
Kyle Anderson,56,2,444,3,1 1 0,2,1
Kyle Anderson,56,3,323,3,0 0 1,1,1
Kyle Anderson,56,4,230,3,0 0 0,0,1
Kyle Anderson,57,1,501,3,0 0 0,0,0
Kyle Anderson,57,2,441,3,0 1 1,2,0
Kyle Anderson,57,3,301,3,1 1 1,3,0
Kyle Anderson,58,1,501,3,0 0 0,0,0
Kyle Anderson,58,2,444,3,1 0 1,2,0
Kyle Anderson,58,3,304,3,1 1 1,3,0
Kyle Anderson,59,1,501,3,1 1 1,3,0
Kyle Anderson,59,2,321,3,1 0 1,2,0
Kyle Anderson,59,3,196,1,1,1,0
Kyle Anderson,60,1,501,3,0 0 1,1,0
Kyle Anderson,60,2,401,3,0 1 0,1,0
Kyle Anderson,60,3,301,3,1 1 1,3,0
Kyle Anderson,61,1,501,3,1 1 1,3,1
Kyle Anderson,61,2,321,3,1 0 1,2,1
Kyle Anderson,61,3,198,2,0 0,0,1
Kyle Anderson,62,1,501,3,0 0 0,0,1
Kyle Anderson,62,2,441,3,0 1 1,2,1
Kyle Anderson,62,3,310,3,0 0 1,1,1
Kyle Anderson,62,4,244,2,1 0,1,1
Kyle Anderson,63,1,501,3,1 0 1,2,1
Kyle Anderson,63,2,361,3,1 0 0,1,1
Kyle Anderson,63,3,262,3,0 0 0,0,1
Kyle Anderson,63,4,206,1,1,1,1
Kyle Anderson,64,1,501,3,0 1 1,2,0
Kyle Anderson,64,2,361,3,0 0 1,1,0
Kyle Anderson,64,3,261,2,1 1,2,0
Kyle Anderson,65,1,501,3,0 1 1,2,1
Kyle Anderson,65,2,361,3,1 0 1,2,1
Kyle Anderson,65,3,221,3,0 0 0,0,1
Kyle Anderson,66,1,501,3,0 1 1,2,0
Kyle Anderson,66,2,361,3,0 0 0,0,0
Kyle Anderson,66,3,317,3,0 0 1,1,0
Kyle Anderson,66,4,220,1,1,1,0
Kyle Anderson,67,1,501,3,0 1 0,1,1
Kyle Anderson,67,2,405,3,0 1 0,1,1
Kyle Anderson,67,3,324,3,1 0 0,1,1
Kyle Anderson,68,1,501,3,1 1 1,3,0
Kyle Anderson,68,2,321,3,0 1 0,1,0
Kyle Anderson,68,3,221,1,1,1,0
Kyle Anderson,69,1,501,3,0 0 1,1,0
Kyle Anderson,69,2,401,3,0 1 1,2,0
Kyle Anderson,69,3,267,3,0 1 0,1,0
Kyle Anderson,70,1,501,3,0 1 0,1,0
Kyle Anderson,70,2,405,3,0 0 0,0,0
Kyle Anderson,70,3,347,3,1 0 0,1,0
Kyle Anderson,70,4,247,2,1 0,1,0
Kyle Anderson,71,1,501,3,1 1 1,3,0
Kyle Anderson,71,2,321,3,0 0 0,0,0
Kyle Anderson,71,3,291,3,1 0 0,1,0
Kyle Anderson,71,4,194,1,0,0,0
Kyle Anderson,72,1,501,3,0 0 0,0,0
Kyle Anderson,72,2,441,3,1 1 0,2,0
Kyle Anderson,72,3,321,3,0 1 1,2,0
Kyle Anderson,72,4,196,1,0,0,0
Kyle Anderson,73,1,501,3,0 0 1,1,1
Kyle Anderson,73,2,405,3,0 0 0,0,1
Kyle Anderson,73,3,347,3,0 0 0,0,1
Kyle Anderson,73,4,289,3,0 0 1,1,1
Kyle Anderson,73,5,192,1,1,1,1
Kyle Anderson,74,1,501,3,0 0 1,1,0
Kyle Anderson,74,2,405,3,0 0 0,0,0
Kyle Anderson,74,3,355,3,0 1 1,2,0
Kyle Anderson,74,4,215,2,0 1,1,0
Kyle Anderson,75,1,501,3,1 0 1,2,1
Kyle Anderson,75,2,361,3,1 1 0,2,1
Kyle Anderson,75,3,221,3,0 0 0,0,1
Kyle Anderson,76,1,501,3,0 1 1,2,1
Kyle Anderson,76,2,361,3,0 0 1,1,1
Kyle Anderson,76,3,265,2,1 1,2,1
Kyle Anderson,77,1,501,3,1 0 1,2,1
Kyle Anderson,77,2,361,3,0 0 0,0,1
Kyle Anderson,77,3,304,3,0 0 1,1,1
Kyle Anderson,77,4,208,2,0 1,1,1
Kyle Anderson,78,1,501,3,1 1 1,3,0
Kyle Anderson,78,2,321,3,0 1 1,2,0
Kyle Anderson,78,3,181,1,0,0,0
Kyle Anderson,79,1,501,3,0 1 0,1,1
Kyle Anderson,79,2,415,3,0 0 0,0,1
Kyle Anderson,79,3,369,3,0 1 1,2,1
Kyle Anderson,79,4,229,3,0 0 0,0,1
Kyle Anderson,80,1,501,3,0 0 1,1,0
Kyle Anderson,80,2,401,3,0 1 1,2,0
Kyle Anderson,80,3,261,3,0 0 0,0,0
Kyle Anderson,80,4,206,2,0 1,1,0
Kyle Anderson,81,1,501,3,0 1 1,2,0
Kyle Anderson,81,2,367,3,0 1 1,2,0
Kyle Anderson,81,3,227,3,0 0 1,1,0
Kyle Anderson,82,1,501,3,1 0 1,2,1
Kyle Anderson,82,2,361,3,1 0 1,2,1
Kyle Anderson,82,3,236,3,0 0 1,1,1
Kyle Anderson,83,1,501,3,1 1 1,3,1
Kyle Anderson,83,2,321,3,0 0 0,0,1
Kyle Anderson,83,3,273,3,0 0 0,0,1
Kyle Anderson,83,4,218,1,1,1,1
Kyle Anderson,84,1,501,3,0 0 1,1,1
Kyle Anderson,84,2,405,3,0 1 1,2,1
Kyle Anderson,84,3,265,3,0 1 0,1,1
Kyle Anderson,85,1,501,3,1 0 0,1,0
Kyle Anderson,85,2,401,3,1 1 1,3,0
Kyle Anderson,85,3,221,2,0 1,1,0
Kyle Anderson,86,1,501,3,0 0 1,1,0
Kyle Anderson,86,2,410,3,1 0 1,2,0
Kyle Anderson,86,3,270,3,0 1 1,2,0
Kyle Anderson,87,1,501,3,0 0 1,1,1
Kyle Anderson,87,2,405,3,0 1 1,2,1
Kyle Anderson,87,3,265,2,1 1,2,1
Kyle Anderson,88,1,501,3,0 0 0,0,0
Kyle Anderson,88,2,441,3,0 1 0,1,0
Kyle Anderson,88,3,347,3,0 0 1,1,0
Kyle Anderson,89,1,501,3,0 1 0,1,0
Kyle Anderson,89,2,420,3,1 1 0,2,0
Kyle Anderson,89,3,280,3,1 0 1,2,0
Kyle Anderson,90,1,501,3,0 0 0,0,0
Kyle Anderson,90,2,441,3,0 1 0,1,0
Kyle Anderson,90,3,341,3,0 0 0,0,0
Kyle Anderson,90,4,284,3,0 1 1,2,0
Kyle Anderson,91,1,501,3,1 1 1,3,0
Kyle Anderson,91,2,321,3,0 1 1,2,0
Kyle Anderson,91,3,186,1,0,0,0
Kyle Anderson,92,1,501,3,0 1 1,2,1
Kyle Anderson,92,2,378,3,0 0 0,0,1
Kyle Anderson,92,3,340,3,0 1 0,1,1
Kyle Anderson,92,4,240,2,0 1,1,1
Kyle Anderson,93,1,501,3,1 1 0,2,0
Kyle Anderson,93,2,381,3,1 1 1,3,0
Kyle Anderson,93,3,201,1,1,1,0
Kyle Anderson,94,1,501,3,0 1 0,1,1
Kyle Anderson,94,2,401,3,0 0 0,0,1
Kyle Anderson,94,3,360,3,1 1 0,2,1
Kyle Anderson,94,4,218,3,0 0 0,0,1
Kyle Anderson,95,1,501,3,0 0 1,1,1
Kyle Anderson,95,2,419,3,1 0 0,1,1
Kyle Anderson,95,3,319,3,1 1 1,3,1
Kyle Anderson,96,1,501,3,0 0 0,0,1
Kyle Anderson,96,2,444,3,0 1 0,1,1
Kyle Anderson,96,3,359,3,0 0 0,0,1
Kyle Anderson,96,4,299,3,0 0 1,1,1
Kyle Anderson,96,5,206,2,0 1,1,1
Kyle Anderson,97,1,501,3,1 0 1,2,1
Kyle Anderson,97,2,361,3,0 0 1,1,1
Kyle Anderson,97,3,261,3,0 1 1,2,1
Kyle Anderson,98,1,501,3,1 1 1,3,0
Kyle Anderson,98,2,321,3,1 0 0,1,0
Kyle Anderson,98,3,221,2,0 1,1,0
Kyle Anderson,99,1,501,3,0 0 0,0,0
Kyle Anderson,99,2,441,3,0 0 1,1,0
Kyle Anderson,99,3,356,3,1 0 1,2,0
Kyle Anderson,99,4,216,2,0 1,1,0
Kyle Anderson,100,1,501,3,0 0 0,0,1
Kyle Anderson,100,2,477,3,1 0 1,2,1
Kyle Anderson,100,3,337,3,0 0 0,0,1
Kyle Anderson,100,4,277,2,1 1,2,1
Kyle Anderson,101,1,501,3,0 1 0,1,0
Kyle Anderson,101,2,401,3,1 1 0,2,0
Kyle Anderson,101,3,261,3,0 1 0,1,0
Kyle Anderson,102,1,501,3,1 1 1,3,1
Kyle Anderson,102,2,321,3,1 1 1,3,1
Kyle Anderson,103,1,501,3,0 1 1,2,1
Kyle Anderson,103,2,367,3,1 1 0,2,1
Kyle Anderson,103,3,227,3,0 0 0,0,1
Kyle Anderson,103,4,188,2,0 1,1,1
Kyle Anderson,104,1,501,3,1 0 1,2,0
Kyle Anderson,104,2,361,3,1 1 1,3,0
Kyle Anderson,104,3,181,2,0 0,0,0
Kyle Anderson,105,1,501,3,0 0 1,1,0
Kyle Anderson,105,2,405,3,0 0 1,1,0
Kyle Anderson,105,3,325,3,1 0 1,2,0
Kyle Anderson,105,4,185,1,1,1,0
Kyle Anderson,106,1,501,3,0 1 1,2,1
Kyle Anderson,106,2,361,3,0 0 0,0,1
Kyle Anderson,106,3,316,3,0 0 0,0,1
Kyle Anderson,106,4,258,2,0 1,1,1
Kyle Anderson,107,1,501,3,1 1 1,3,0
Kyle Anderson,107,2,321,3,0 0 0,0,0
Kyle Anderson,107,3,261,3,0 0 1,1,0
Kyle Anderson,108,1,501,3,1 0 0,1,1
Kyle Anderson,108,2,406,3,1 1 1,3,1
Kyle Anderson,108,3,226,3,0 0 0,0,1
Kyle Anderson,109,1,501,3,0 1 0,1,0
Kyle Anderson,109,2,401,3,0 1 0,1,0
Kyle Anderson,109,3,305,3,0 0 1,1,0
Kyle Anderson,109,4,220,2,0 1,1,0
Kyle Anderson,110,1,501,3,0 0 1,1,1
Kyle Anderson,110,2,401,3,0 0 1,1,1
Kyle Anderson,110,3,301,3,0 0 0,0,1
Kyle Anderson,110,4,241,2,1 1,2,1
Kyle Anderson,111,1,501,3,0 0 0,0,0
Kyle Anderson,111,2,460,3,0 0 1,1,0
Kyle Anderson,111,3,367,3,0 0 0,0,0
Kyle Anderson,111,4,307,3,1 1 0,2,0
Kyle Anderson,112,1,501,3,0 0 0,0,1
Kyle Anderson,112,2,441,3,0 1 1,2,1
Kyle Anderson,112,3,301,3,1 0 1,2,1
Kyle Anderson,113,1,501,3,0 1 0,1,1
Kyle Anderson,113,2,405,3,1 1 1,3,1
Kyle Anderson,113,3,225,2,0 1,1,1
Kyle Anderson,114,1,501,3,0 1 1,2,1
Kyle Anderson,114,2,366,3,0 0 0,0,1
Kyle Anderson,114,3,306,3,0 0 0,0,1
Kyle Anderson,114,4,265,3,0 1 1,2,1
Kyle Anderson,115,1,501,3,1 0 1,2,1
Kyle Anderson,115,2,361,3,1 1 0,2,1
Kyle Anderson,115,3,221,2,0 1,1,1
Kyle Anderson,116,1,501,3,0 0 0,0,1
Kyle Anderson,116,2,441,3,1 1 1,3,1
Kyle Anderson,116,3,261,3,0 0 1,1,1
Kyle Anderson,117,1,501,3,0 0 0,0,1
Kyle Anderson,117,2,460,3,0 0 1,1,1
Kyle Anderson,117,3,360,3,0 1 1,2,1
Kyle Anderson,117,4,226,1,1,1,1
Kyle Anderson,118,1,501,3,0 1 0,1,1
Kyle Anderson,118,2,416,3,0 1 1,2,1
Kyle Anderson,118,3,282,3,0 0 0,0,1
Kyle Anderson,118,4,222,3,0 0 0,0,1
Kyle Anderson,119,1,501,3,0 0 0,0,1
Kyle Anderson,119,2,444,3,1 1 0,2,1
Kyle Anderson,119,3,304,3,0 1 1,2,1
Kyle Anderson,120,1,501,3,1 0 1,2,0
Kyle Anderson,120,2,361,3,0 1 0,1,0
Kyle Anderson,120,3,261,3,1 0 0,1,0
Kyle Anderson,121,1,501,3,1 0 0,1,0
Kyle Anderson,121,2,416,3,0 0 1,1,0
Kyle Anderson,121,3,323,3,0 0 0,0,0
Kyle Anderson,121,4,263,2,1 1,2,0
Kyle Anderson,122,1,501,3,0 0 0,0,1
Kyle Anderson,122,2,444,3,1 0 0,1,1
Kyle Anderson,122,3,361,3,0 0 1,1,1
Kyle Anderson,122,4,268,3,0 0 1,1,1
Kyle Anderson,123,1,501,3,1 1 0,2,0
Kyle Anderson,123,2,366,3,0 1 0,1,0
Kyle Anderson,123,3,266,3,0 0 0,0,0
Kyle Anderson,123,4,206,2,0 1,1,0
Kyle Anderson,124,1,501,3,0 0 0,0,0
Kyle Anderson,124,2,444,3,1 1 1,3,0
Kyle Anderson,124,3,264,3,0 1 1,2,0
Kyle Anderson,125,1,501,3,1 0 1,2,0
Kyle Anderson,125,2,370,3,0 0 0,0,0
Kyle Anderson,125,3,329,3,1 1 1,3,0
Kyle Anderson,126,1,501,3,0 0 0,0,1
Kyle Anderson,126,2,444,3,0 0 1,1,1
Kyle Anderson,126,3,350,3,1 0 1,2,1
Kyle Anderson,126,4,210,2,0 1,1,1
Kyle Anderson,127,1,501,3,0 0 0,0,0
Kyle Anderson,127,2,441,3,0 1 1,2,0
Kyle Anderson,127,3,316,3,1 1 0,2,0
Kyle Anderson,128,1,501,3,1 1 1,3,0
